args
 Namespace(samples=4, concat=10, runs=3, latent_size=10, dataset='house', seed=42, epochs=1500, lr=0.01, weight_decay=0, hidden=64, dropout=0.5, batch_size=128, tem=0.5, lam=1.0, pretrain_epochs=10, pretrain_lr=0.01, conditional=True, update_epochs=20, num_models=100, warmup=200, cuda=False)
Loading zoo dataset...
load features
load edges
hg: Hypergraph(num_v=101, num_e=41)
 Run Train:   0%|          | 0/3 [00:00<?, ?it/s]/users/Min/miniconda/envs/hy/lib/python3.9/site-packages/torch/nn/functional.py:1967: UserWarning: nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.
  warnings.warn("nn.functional.sigmoid is deprecated. Use torch.sigmoid instead.")
Run:02 Epoch: 0798 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0799 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0800 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0801 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0802 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0803 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0804 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0805 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0806 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0807 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0808 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0809 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0810 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0811 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0812 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0813 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0814 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0815 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0816 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0817 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0818 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0819 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0820 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0821 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0822 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0823 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0824 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0825 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0826 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0827 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0828 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0829 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0830 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0831 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0832 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0833 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0834 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0835 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0836 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0837 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0838 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0839 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0840 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0841 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0842 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0843 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0844 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0845 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0846 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0847 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0848 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0849 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0850 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0851 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0852 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0853 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0854 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0855 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0856 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0857 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0858 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0859 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0860 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0861 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0862 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0863 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0864 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0865 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0866 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0867 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0868 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0869 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0870 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0871 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0872 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0873 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0874 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0875 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0876 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0877 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0878 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0879 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0880 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0881 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0882 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0883 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0884 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0885 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0886 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0887 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0888 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0889 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0890 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0891 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0892 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0893 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0894 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0895 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0896 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0897 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0898 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0899 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0900 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0901 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0902 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0903 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0904 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0905 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0906 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0907 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0908 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0909 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0910 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0911 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0912 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0913 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0914 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0915 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0916 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0917 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0918 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0919 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0920 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0921 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0922 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0923 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0924 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0925 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0926 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0927 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0928 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0929 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0930 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0931 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0932 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0933 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0934 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0935 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0936 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0937 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0938 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0939 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0940 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0941 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0942 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0943 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0944 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0945 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0946 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0947 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0948 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0949 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0950 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0951 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0952 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0953 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0954 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0955 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0956 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0957 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0958 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0959 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0960 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0961 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0962 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0963 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0964 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0965 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0966 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0967 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0968 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0969 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0970 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0971 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0972 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0973 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0974 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0975 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0976 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0977 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0978 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0979 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0980 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0981 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0982 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0983 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0984 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0985 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0986 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0987 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0988 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0989 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0990 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0991 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0992 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0993 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0994 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0995 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0996 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0997 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0998 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 0999 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1000 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1001 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1002 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1003 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1004 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1005 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1006 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1007 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1008 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1009 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1010 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1011 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1012 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1013 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1014 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1015 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1016 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1017 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1018 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1019 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1020 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1021 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1022 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1023 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1024 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1025 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1026 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1027 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1028 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1029 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1030 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1031 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1032 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1033 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1034 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1035 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1036 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1037 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1038 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1039 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1040 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1041 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1042 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1043 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1044 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1045 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1046 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1047 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1048 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1049 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1050 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1051 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1052 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1053 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1054 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1055 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1056 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1057 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1058 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1059 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1060 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1061 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1062 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1063 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1064 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1065 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1066 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1067 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1068 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1069 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1070 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1071 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1072 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1073 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1074 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1075 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1076 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1077 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1078 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1079 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1080 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1081 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1082 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1083 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1084 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1085 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1086 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1087 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1088 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1089 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1090 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1091 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1092 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1093 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1094 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1095 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1096 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1097 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1098 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1099 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1100 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1101 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1102 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1103 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1104 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1105 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1106 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1107 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1108 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1109 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1110 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1111 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1112 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1113 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1114 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1115 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1116 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1117 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1118 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1119 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1120 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1121 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1122 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1123 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1124 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1125 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1126 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1127 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1128 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1129 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1130 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1131 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1132 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1133 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1134 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1135 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1136 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1137 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1138 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1139 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1140 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1141 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1142 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1143 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1144 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1145 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1146 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1147 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1148 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1149 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1150 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1151 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1152 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1153 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1154 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1155 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1156 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1157 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1158 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1159 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1160 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1161 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1162 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1163 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1164 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1165 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1166 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1167 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1168 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1169 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1170 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1171 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1172 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1173 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1174 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1175 loss_train: 1.8106 loss_val: 1.9132
Run:02 Epoch: 1176 loss_train: 1.8106 loss_val: 1.9132
